CMSDY1D12	2	41
  28	EWK_MLL	1.655000000000e+02	2.739025000000e+04	8.000000000000e+03	7.380000000000e-02	1.000000000000e-99	2.500000000000e-03	3.387533875339e+00	1.918800000000e-03	2.600000000000e+00	
  29	EWK_MLL	1.780000000000e+02	3.168400000000e+04	8.000000000000e+03	5.360000000000e-02	1.000000000000e-99	1.900000000000e-03	3.544776119403e+00	1.393600000000e-03	2.600000000000e+00	
  30	EWK_MLL	1.925000000000e+02	3.705625000000e+04	8.000000000000e+03	3.510000000000e-02	1.000000000000e-99	1.400000000000e-03	3.988603988604e+00	9.126000000000e-04	2.600000000000e+00	
  31	EWK_MLL	2.100000000000e+02	4.410000000000e+04	8.000000000000e+03	2.404000000000e-02	1.000000000000e-99	9.800000000000e-04	4.076539101498e+00	6.250400000000e-04	2.600000000000e+00	
  32	EWK_MLL	2.315000000000e+02	5.359225000000e+04	8.000000000000e+03	1.532000000000e-02	1.000000000000e-99	6.700000000000e-04	4.373368146214e+00	3.983200000000e-04	2.600000000000e+00	
  33	EWK_MLL	2.580000000000e+02	6.656400000000e+04	8.000000000000e+03	9.090000000000e-03	1.000000000000e-99	4.300000000000e-04	4.730473047305e+00	2.363400000000e-04	2.600000000000e+00	
  34	EWK_MLL	2.965000000000e+02	8.791225000000e+04	8.000000000000e+03	4.910000000000e-03	1.000000000000e-99	2.500000000000e-04	5.091649694501e+00	1.276600000000e-04	2.600000000000e+00	
  35	EWK_MLL	3.500000000000e+02	1.225000000000e+05	8.000000000000e+03	2.210000000000e-03	1.000000000000e-99	1.200000000000e-04	5.429864253394e+00	5.746000000000e-05	2.600000000000e+00	
  36	EWK_MLL	4.100000000000e+02	1.681000000000e+05	8.000000000000e+03	1.034000000000e-03	1.000000000000e-99	7.100000000000e-05	6.866537717602e+00	2.688400000000e-05	2.600000000000e+00	
  37	EWK_MLL	4.750000000000e+02	2.256250000000e+05	8.000000000000e+03	4.760000000000e-04	1.000000000000e-99	3.800000000000e-05	7.983193277311e+00	1.237600000000e-05	2.600000000000e+00	
  38	EWK_MLL	5.550000000000e+02	3.080250000000e+05	8.000000000000e+03	2.210000000000e-04	1.000000000000e-99	2.100000000000e-05	9.502262443439e+00	5.746000000000e-06	2.600000000000e+00	
  39	EWK_MLL	8.000000000000e+02	6.400000000000e+05	8.000000000000e+03	4.710000000000e-05	1.000000000000e-99	4.800000000000e-06	1.019108280255e+01	1.224600000000e-06	2.600000000000e+00	
  40	EWK_MLL	1.250000000000e+03	1.562500000000e+06	8.000000000000e+03	3.090000000000e-06	1.000000000000e-99	8.400000000000e-07	2.718446601942e+01	8.034000000000e-08	2.600000000000e+00	
  41	EWK_MLL	1.750000000000e+03	3.062500000000e+06	8.000000000000e+03	2.900000000000e-07	1.000000000000e-99	1.500000000000e-07	5.172413793103e+01	7.540000000000e-09	2.600000000000e+00	
