#: table_doi: 10.17182/hepdata.115022.v2/t30
#: name: ak7_correlations_y2_y2
#: description: The correlation matrix at the particle level of inclusive jet production cross section as a function of the jet transverse momentum~$p_\mathrm{T}$ for jets in $0.5 < |y| < 1.0$ clustered using the anti-$k_\mathrm{t}$ algorithm with $R=0.7$. It contains contributions from the data and from the \textsc{PYTHIA}~8 sample used to perform the unfolding.
#: data_file: ak7_correlations_y2_y2.yaml
#: keyword observables: correlations
Jet p_{T} [GeV]   Jet p_{T} [GeV] LOW   Jet p_{T} [GeV] HIGH   Jet p_{T} [GeV]   Jet p_{T} [GeV] LOW   Jet p_{T} [GeV] HIGH   correlation
2369.0   2238.0   2500.0   593.0   548.0   638.0   -4.5334e-05
2369.0   2238.0   2500.0   687.5   638.0   737.0   0.00010471
2369.0   2238.0   2500.0   791.5   737.0   846.0   -0.00025097
2369.0   2238.0   2500.0   906.5   846.0   967.0   0.00068647
2369.0   2238.0   2500.0   1034.0   967.0   1101.0   -0.0016548
2369.0   2238.0   2500.0   1174.5   1101.0   1248.0   0.0044125
2369.0   2238.0   2500.0   1329.0   1248.0   1410.0   -0.01036
2369.0   2238.0   2500.0   1499.0   1410.0   1588.0   0.025837
2369.0   2238.0   2500.0   1686.0   1588.0   1784.0   -0.065635
2369.0   2238.0   2500.0   1892.0   1784.0   2000.0   0.1707
2369.0   2238.0   2500.0   2119.0   2000.0   2238.0   -0.41222
2369.0   2238.0   2500.0   2369.0   2238.0   2500.0   1.0
2369.0   2238.0   2500.0   2643.5   2500.0   2787.0   -0.47859
2643.5   2500.0   2787.0   115.0   97.0   133.0   -2.3601e-06
2643.5   2500.0   2787.0   153.5   133.0   174.0   8.8801e-07
2643.5   2500.0   2787.0   197.0   174.0   220.0   2.5533e-07
2643.5   2500.0   2787.0   246.0   220.0   272.0   -7.634e-07
2643.5   2500.0   2787.0   301.0   272.0   330.0   1.9998e-06
2643.5   2500.0   2787.0   362.5   330.0   395.0   -4.0903e-06
2643.5   2500.0   2787.0   431.5   395.0   468.0   6.4109e-06
2643.5   2500.0   2787.0   508.0   468.0   548.0   -1.7366e-05
2643.5   2500.0   2787.0   593.0   548.0   638.0   4.4233e-05
2643.5   2500.0   2787.0   687.5   638.0   737.0   -4.182e-05
2643.5   2500.0   2787.0   791.5   737.0   846.0   0.00012207
2643.5   2500.0   2787.0   906.5   846.0   967.0   -0.00034837
2643.5   2500.0   2787.0   1034.0   967.0   1101.0   0.00072142
2643.5   2500.0   2787.0   1174.5   1101.0   1248.0   -0.0021261
2643.5   2500.0   2787.0   1329.0   1248.0   1410.0   0.0049847
2643.5   2500.0   2787.0   1499.0   1410.0   1588.0   -0.011909
2643.5   2500.0   2787.0   1686.0   1588.0   1784.0   0.032247
2643.5   2500.0   2787.0   1892.0   1784.0   2000.0   -0.07928
2643.5   2500.0   2787.0   2119.0   2000.0   2238.0   0.19282
2643.5   2500.0   2787.0   2369.0   2238.0   2500.0   -0.47859
2643.5   2500.0   2787.0   2643.5   2500.0   2787.0   1.0
